,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
622,False,130:27-10-2020:0,92,5.217391304347826,2.8432533870937813,0.5499999999999998,3.0,5.0,8.0,9.0,5.0,14.0,19.0,30.0,37.0,47.0,49.0,63.0,84.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,4278,7.0123889668069195,3.8170195686991724,1.0,4.0,7.0,10.0,13.0,134.0,378.0,626.0,917.0,1253.0,1583.0,1913.0,2185.0,2606.0,3133.0,3543.0,3763.0,3940.0,4083.0,4163.0,4234.0,0.17971841530176
623,False,362:01-03-2021:0,16,8.1875,1.4705441169852742,6.75,8.0,8.5,9.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,8.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,136,2.5294117647058822,3.067007653676857,0.0,0.0,1.0,3.0,9.0,42.0,78.0,95.0,104.0,106.0,106.0,107.0,114.0,128.0,136.0,136.0,136.0,136.0,136.0,136.0,136.0,0.0
624,False,781:15-03-2021:1,227,5.511013215859031,2.5991169934888014,1.0,3.0,6.0,8.0,9.0,6.0,14.0,41.0,60.0,81.0,103.0,131.0,162.0,194.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,25878,7.688693098384729,4.519515426811431,1.0,4.0,8.0,11.0,15.0,1206.0,2491.0,3895.0,5397.0,7053.0,8996.0,10890.0,12927.0,14926.0,16821.0,18559.0,20080.0,21487.0,22689.0,23790.0,24674.0,0.4907786392337799
625,False,980:25-06-2021:1,35,4.4,2.290645940238127,1.4000000000000004,3.0,4.0,5.0,9.0,2.0,2.0,7.0,10.0,22.0,27.0,29.0,30.0,32.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,630,4.011111111111111,2.6583169491133143,0.0,2.0,4.0,6.0,9.0,58.0,139.0,207.0,254.0,364.0,471.0,535.0,563.0,583.0,607.0,623.0,629.0,630.0,630.0,630.0,630.0,0.4550105034015774
626,False,237:24-07-2020:0,31,5.483870967741935,2.7187125352751744,2.0,3.0,5.0,8.0,9.0,1.0,1.0,3.0,10.0,15.0,17.0,17.0,20.0,25.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,496,6.078629032258065,3.8935153205032864,0.0,2.75,7.0,8.0,13.0,32.0,79.0,124.0,159.0,182.0,199.0,241.0,325.0,394.0,410.0,414.0,428.0,456.0,486.0,496.0,496.0,0.420468643901662
627,False,335:01-02-2021:0,192,5.640625,2.537883775430156,2.0,4.0,6.0,8.0,9.0,3.0,8.0,32.0,47.0,66.0,85.0,107.0,136.0,161.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,18528,6.234132124352332,4.027194321473337,0.0,3.0,6.0,9.0,13.0,1242.0,2597.0,4004.0,5491.0,6899.0,8475.0,10009.0,11561.0,13037.0,14371.0,15555.0,16542.0,17260.0,17742.0,18119.0,18277.0,1.0
628,False,449:22-02-2021:0,124,5.790322580645161,2.604792935447872,1.0,4.0,7.0,8.0,9.0,4.0,12.0,21.0,25.0,36.0,45.0,61.0,89.0,105.0,124.0,124.0,124.0,124.0,124.0,124.0,124.0,7750,6.531612903225806,4.594145798160039,0.0,2.0,6.0,10.0,14.0,750.0,1371.0,2029.0,2515.0,2965.0,3407.0,3929.0,4561.0,5063.0,5609.0,5988.0,6413.0,6805.0,7143.0,7407.0,7541.0,0.08192575289102297
629,False,554:26-03-2021:0,23,7.6521739130434785,1.6406399985198103,4.1,7.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,13.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,276,5.0144927536231885,3.597949935972634,0.0,2.0,4.0,8.0,12.0,27.0,43.0,73.0,110.0,148.0,177.0,195.0,205.0,218.0,238.0,248.0,259.0,265.0,274.0,276.0,276.0,0.0
630,False,418:14-10-2020:0,186,5.973118279569892,2.184547193353436,2.0,4.0,6.0,8.0,9.0,0.0,0.0,14.0,36.0,51.0,70.0,102.0,130.0,160.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,17391,5.719625093439135,3.5206520577537783,0.0,3.0,6.0,8.0,12.0,1197.0,2515.0,3899.0,5359.0,6809.0,8391.0,10042.0,11720.0,13195.0,14496.0,15608.0,16478.0,16989.0,17311.0,17386.0,17391.0,0.0
631,False,894:15-04-2021:1,6,5.333333333333333,3.559026084010437,0.5,3.0,6.5,7.75,8.75,1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,21,4.476190476190476,3.0760209300173433,0.0,2.0,5.0,7.0,9.0,2.0,5.0,8.0,9.0,10.0,11.0,14.0,17.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,0.0
632,False,927:30-03-2021:1,108,6.296296296296297,2.6904443549859702,1.0,4.0,7.0,9.0,9.0,1.0,8.0,13.0,21.0,28.0,41.0,48.0,58.0,74.0,108.0,108.0,108.0,108.0,108.0,108.0,108.0,5886,7.389058783554196,4.168927731955416,0.0,4.0,8.0,11.0,14.0,417.0,730.0,976.0,1212.0,1591.0,1941.0,2341.0,2813.0,3253.0,3779.0,4369.0,4932.0,5345.0,5529.0,5682.0,5806.0,0.14836434684640912
633,False,336:27-03-2021:0,39,5.0256410256410255,2.070941554070966,2.0,4.0,5.0,6.0,8.100000000000001,0.0,1.0,4.0,9.0,19.0,22.0,31.0,32.0,37.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,780,4.414102564102564,2.4498159192575244,1.0,2.0,4.0,6.0,9.0,32.0,83.0,202.0,299.0,433.0,515.0,619.0,672.0,739.0,766.0,777.0,780.0,780.0,780.0,780.0,780.0,0.0
634,False,235:23-11-2020:0,22,7.318181818181818,1.8096662053792614,6.05,7.0,8.0,8.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,19.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,253,2.458498023715415,2.0575203033280594,0.0,1.0,2.0,3.0,7.0,36.0,92.0,150.0,199.0,223.0,231.0,233.0,241.0,250.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,0.0
635,False,824:01-05-2021:1,9,7.555555555555555,1.8782379449307742,4.4,7.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,45,4.533333333333333,2.170043987823959,1.2000000000000002,3.0,4.0,5.0,9.0,2.0,3.0,5.0,12.0,27.0,34.0,38.0,39.0,41.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,0.0
636,False,861:11-03-2021:1,98,6.3979591836734695,2.7385743748462037,1.8500000000000005,4.0,8.0,9.0,9.0,2.0,5.0,14.0,22.0,27.0,32.0,36.0,47.0,70.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,4851,5.22180993609565,3.819357437962544,0.0,1.0,5.0,9.0,11.0,729.0,1309.0,1641.0,1911.0,2164.0,2442.0,2728.0,3075.0,3583.0,4099.0,4493.0,4730.0,4830.0,4849.0,4851.0,4851.0,0.0
637,False,497:10-06-2020:0,119,6.504201680672269,2.507189491327068,2.0,4.5,7.0,9.0,9.0,1.0,1.0,12.0,21.0,30.0,41.0,48.0,62.0,81.0,119.0,119.0,119.0,119.0,119.0,119.0,119.0,7140,7.098879551820728,3.7190934163114586,1.0,4.0,7.0,10.0,13.0,295.0,633.0,975.0,1427.0,1851.0,2363.0,3053.0,3738.0,4482.0,5148.0,5694.0,6125.0,6590.0,6944.0,7098.0,7138.0,0.0
638,False,486:15-10-2020:0,259,5.111969111969112,2.862313868396122,0.0,3.0,5.0,8.0,9.0,17.0,44.0,58.0,76.0,106.0,134.0,165.0,183.0,224.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,33670,8.021621621621621,4.475973856072455,1.0,5.0,8.0,11.0,15.0,1490.0,3022.0,4644.0,6385.0,8279.0,10529.0,12795.0,15252.0,17941.0,20541.0,23072.0,25488.0,27522.0,29350.0,30934.0,32250.0,0.45893218211858655
