,mixed,sample_name,1_count_neighbours,1_mean,1_sd,1_percentile_5,1_percentile_25,1_percentile_50,1_percentile_75,1_percentile_95,1_neighbours_snp_0,1_neighbours_snp_1,1_neighbours_snp_2,1_neighbours_snp_3,1_neighbours_snp_4,1_neighbours_snp_5,1_neighbours_snp_6,1_neighbours_snp_7,1_neighbours_snp_8,1_neighbours_snp_9,1_neighbours_snp_10,1_neighbours_snp_11,1_neighbours_snp_12,1_neighbours_snp_13,1_neighbours_snp_14,1_neighbours_snp_15,2_count_neighbour_matrix,2_mean,2_sd,2_percentile_5,2_percentile_25,2_percentile_50,2_percentile_75,2_percentile_95,2_neighbours_snp_0,2_neighbours_snp_1,2_neighbours_snp_2,2_neighbours_snp_3,2_neighbours_snp_4,2_neighbours_snp_5,2_neighbours_snp_6,2_neighbours_snp_7,2_neighbours_snp_8,2_neighbours_snp_9,2_neighbours_snp_10,2_neighbours_snp_11,2_neighbours_snp_12,2_neighbours_snp_13,2_neighbours_snp_14,2_neighbours_snp_15,2_sample_vertex_betweenness
800,False,109:11-06-2021:0,37,3.4054054054054053,2.5106380271363897,0.8,1.0,3.0,5.0,8.0,2.0,12.0,17.0,21.0,26.0,28.0,30.0,34.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,37.0,703,4.025604551920342,2.8568753272449334,0.0,2.0,4.0,6.0,9.0,86.0,165.0,245.0,336.0,408.0,479.0,547.0,610.0,653.0,684.0,693.0,700.0,703.0,703.0,703.0,703.0,0.0
801,False,892:06-06-2021:1,47,5.574468085106383,2.1135657162725687,2.3000000000000003,4.0,6.0,8.0,8.0,0.0,0.0,3.0,11.0,18.0,23.0,25.0,34.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,1128,4.740248226950355,3.093757164027299,0.0,2.0,5.0,7.0,10.0,130.0,230.0,318.0,414.0,535.0,660.0,768.0,861.0,960.0,1066.0,1119.0,1128.0,1128.0,1128.0,1128.0,1128.0,0.0
802,True,814+799,266,3.7857142857142856,2.6082494051698224,0.0,1.0,4.0,6.0,8.0,34.0,71.0,100.0,122.0,154.0,188.0,213.0,239.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,35511,9.884345695699924,5.75241554877572,1.0,5.0,10.0,14.0,20.0,1253.0,2616.0,4080.0,5666.0,7434.0,9387.0,11318.0,13332.0,15304.0,17292.0,19389.0,21417.0,23303.0,25122.0,26995.0,28838.0,1.0
803,False,321:17-02-2021:0,27,5.222222222222222,2.2758486723609677,0.6000000000000001,4.0,5.0,7.0,8.0,2.0,2.0,3.0,3.0,11.0,14.0,20.0,20.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,378,3.894179894179894,2.1982433279383455,0.0,2.0,4.0,6.0,8.0,31.0,47.0,118.0,151.0,247.0,277.0,333.0,348.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,378.0,0.0
804,True,412+191,489,3.556237218813906,2.601506293052594,0.0,1.0,3.0,6.0,8.0,74.0,134.0,195.0,259.0,314.0,360.0,398.0,439.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,489.0,119805,15.481949835148784,8.427824823090107,2.0,9.0,15.0,22.0,30.0,1673.0,3739.0,6065.0,8725.0,11617.0,14995.0,18612.0,22734.0,27629.0,32994.0,38385.0,43442.0,48246.0,53133.0,57898.0,62845.0,1.0
805,False,161:16-10-2020:0,241,4.419087136929461,2.624144463098183,0.0,2.0,5.0,7.0,8.0,26.0,44.0,64.0,93.0,115.0,144.0,169.0,208.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,29161,7.406741881279792,4.192073299808227,1.0,4.0,7.0,11.0,14.0,1439.0,2906.0,4459.0,6120.0,7936.0,10116.0,12321.0,14631.0,17134.0,19478.0,21692.0,23734.0,25328.0,26711.0,27870.0,28775.0,0.0
806,False,633:02-09-2020:0,15,5.933333333333334,2.6040261866871424,1.0,4.5,7.0,8.0,8.0,0.0,2.0,2.0,3.0,4.0,6.0,6.0,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,120,4.358333333333333,2.5097987241717896,1.0,2.0,4.0,7.0,8.0,3.0,18.0,38.0,56.0,63.0,69.0,82.0,108.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,0.5
807,False,657:16-02-2021:0,89,5.314606741573034,2.4753122191406,1.0,3.0,6.0,8.0,8.0,3.0,8.0,15.0,25.0,33.0,39.0,50.0,66.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,89.0,4005,6.048189762796504,4.0679695755348995,0.0,2.0,6.0,9.0,13.0,473.0,811.0,1004.0,1179.0,1443.0,1782.0,2163.0,2587.0,2807.0,3065.0,3319.0,3576.0,3774.0,3889.0,3983.0,4002.0,0.0
808,False,446:08-06-2021:0,12,5.166666666666667,3.0698929011029725,0.55,2.0,6.5,8.0,8.0,1.0,2.0,4.0,4.0,4.0,5.0,6.0,8.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,78,4.615384615384615,3.2402932736868895,0.0,2.0,4.0,8.0,10.0,7.0,18.0,26.0,35.0,41.0,47.0,51.0,57.0,66.0,72.0,78.0,78.0,78.0,78.0,78.0,78.0,0.0
809,False,943:30-03-2021:1,157,5.1847133757961785,2.138840016466377,1.0,4.0,5.0,7.0,8.0,6.0,10.0,16.0,31.0,60.0,83.0,106.0,130.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,157.0,12403,6.2533258082721925,4.151987207028529,0.0,3.0,6.0,9.0,13.0,968.0,2016.0,2880.0,3760.0,4757.0,5738.0,6670.0,7592.0,8518.0,9328.0,10150.0,10871.0,11405.0,11803.0,12137.0,12313.0,0.0
